Date_Time,Date,Time,Year,DoY,month,Hour,Rg_f,VPD_f,rH_f,Tair_f,Tsoil_f,Methane Turbulent Flux
5/18/2020 12:00,5/18/2020,12:00,2020,139,5,12.0,913.6,1396.2,51.0,24.4,23.5,0.001
5/18/2020 12:30,5/18/2020,12:30,2020,139,5,12.5,973.5,1517.2,48.9,25.0,23.5,-0.001
5/18/2020 13:00,5/18/2020,13:00,2020,139,5,13.0,1007.1,1525.6,48.2,25.1,23.5,-0.003
5/18/2020 13:30,5/18/2020,13:30,2020,139,5,13.5,1035.2,1675.4,45.1,25.6,23.6,-0.007
5/18/2020 14:00,5/18/2020,14:00,2020,139,5,14.0,1037.8,1749.8,44.4,26.2,23.7,-0.005
5/18/2020 14:30,5/18/2020,14:30,2020,139,5,14.5,1028.4,1856.2,41.8,26.6,23.9,-0.003
5/18/2020 15:00,5/18/2020,15:00,2020,139,5,15.0,1002.5,1971.5,39.3,26.9,23.9,-0.004
5/18/2020 15:30,5/18/2020,15:30,2020,139,5,15.5,953.0,2034.3,38.4,27.1,24.1,-0.007
5/18/2020 16:00,5/18/2020,16:00,2020,139,5,16.0,893.2,2080.9,38.1,27.5,24.3,-0.004
5/18/2020 16:30,5/18/2020,16:30,2020,139,5,16.5,818.4,2144.3,38.1,28.0,24.5,-0.008
5/18/2020 17:00,5/18/2020,17:00,2020,139,5,17.0,737.2,2151.7,37.9,28.1,24.7,-0.005
5/18/2020 17:30,5/18/2020,17:30,2020,139,5,17.5,640.2,2108.2,39.1,28.0,24.9,-0.004
5/18/2020 18:00,5/18/2020,18:00,2020,139,5,18.0,533.8,2064.1,40.1,27.9,25.0,-0.002
5/18/2020 18:30,5/18/2020,18:30,2020,139,5,18.5,427.2,2026.8,41.1,27.8,25.1,-0.001
5/18/2020 19:00,5/18/2020,19:00,2020,139,5,19.0,308.6,1965.7,42.0,27.5,25.3,0.0
5/18/2020 19:30,5/18/2020,19:30,2020,139,5,19.5,196.1,1897.9,43.2,27.3,25.3,0.001
5/18/2020 20:00,5/18/2020,20:00,2020,139,5,20.0,92.9,1822.7,44.6,26.8,25.5,0.001
5/18/2020 20:30,5/18/2020,20:30,2020,139,5,20.5,7.0,1662.9,47.5,25.9,25.6,0.017
5/18/2020 21:00,5/18/2020,21:00,2020,139,5,21.0,49.9,1500.4,51.2,24.9,25.6,0.003
5/18/2020 21:30,5/18/2020,21:30,2020,139,5,21.5,8.5,1202.0,57.2,23.7,25.6,0.023
5/18/2020 22:00,5/18/2020,22:00,2020,139,5,22.0,0.3,940.3,64.9,21.9,25.6,0.003
5/18/2020 22:30,5/18/2020,22:30,2020,139,5,22.5,0.9,732.0,70.2,21.0,25.6,0.002
5/18/2020 23:00,5/18/2020,23:00,2020,139,5,23.0,1.3,684.5,70.5,20.5,25.6,-0.014
5/18/2020 23:30,5/18/2020,23:30,2020,139,5,23.5,1.3,632.5,73.9,19.8,25.6,0.0
5/19/2020 0:00,5/19/2020,0:00,2020,139,5,24.0,1.3,582.2,75.8,19.8,25.5,0.052
5/19/2020 0:30,5/19/2020,0:30,2020,140,5,0.5,1.0,831.8,67.5,20.9,25.3,0.004
5/19/2020 1:00,5/19/2020,1:00,2020,140,5,1.0,0.6,800.4,66.4,20.8,25.3,0.002
5/19/2020 1:30,5/19/2020,1:30,2020,140,5,1.5,0.4,729.0,68.0,20.2,25.3,0.0
5/19/2020 2:00,5/19/2020,2:00,2020,140,5,2.0,1.1,669.1,69.5,19.5,25.1,0.003
5/19/2020 2:30,5/19/2020,2:30,2020,140,5,2.5,1.4,563.6,72.5,18.6,25.1,0.003
5/19/2020 3:00,5/19/2020,3:00,2020,140,5,3.0,1.2,584.6,71.3,17.9,25.0,0.0
5/19/2020 3:30,5/19/2020,3:30,2020,140,5,3.5,1.1,559.8,71.2,17.4,24.9,0.005
5/19/2020 4:00,5/19/2020,4:00,2020,140,5,4.0,1.1,510.8,73.1,17.1,24.8,-0.003
5/19/2020 4:30,5/19/2020,4:30,2020,140,5,4.5,1.0,397.3,77.7,16.3,24.6,0.005
5/19/2020 5:00,5/19/2020,5:00,2020,140,5,5.0,0.7,331.6,81.5,15.6,24.5,0.001
5/19/2020 5:30,5/19/2020,5:30,2020,140,5,5.5,0.3,344.9,80.6,15.4,24.4,0.027
5/19/2020 6:00,5/19/2020,6:00,2020,140,5,6.0,9.0,338.3,83.5,15.0,24.4,-0.05
5/19/2020 6:30,5/19/2020,6:30,2020,140,5,6.5,37.3,324.6,88.1,13.9,24.1,-0.003
5/19/2020 7:00,5/19/2020,7:00,2020,140,5,7.0,14.9,933.5,85.9,14.7,24.0,-0.071
5/19/2020 7:30,5/19/2020,7:30,2020,140,5,7.5,59.7,304.2,82.7,15.5,23.9,-0.003
5/19/2020 8:00,5/19/2020,8:00,2020,140,5,8.0,144.4,368.8,79.3,16.5,23.9,0.0
5/19/2020 8:30,5/19/2020,8:30,2020,140,5,8.5,250.3,523.6,73.0,17.8,23.7,0.039
5/19/2020 9:00,5/19/2020,9:00,2020,140,5,9.0,365.7,694.4,66.7,19.0,23.6,-0.05
5/19/2020 9:30,5/19/2020,9:30,2020,140,5,9.5,477.0,778.2,63.5,19.6,23.5,-0.006
5/19/2020 10:00,5/19/2020,10:00,2020,140,5,10.0,582.9,856.1,61.3,20.2,23.5,-0.01
5/19/2020 10:30,5/19/2020,10:30,2020,140,5,10.5,676.7,969.9,57.8,20.8,23.5,0.02
5/19/2020 11:00,5/19/2020,11:00,2020,140,5,11.0,768.1,971.6,57.3,21.2,23.5,-0.007
5/19/2020 11:30,5/19/2020,11:30,2020,140,5,11.5,857.8,1091.8,54.9,21.9,23.5,-0.004
5/19/2020 12:00,5/19/2020,12:00,2020,140,5,12.0,656.7,1126.3,53.6,22.2,23.5,-0.001
5/19/2020 12:30,5/19/2020,12:30,2020,140,5,12.5,339.3,1099.5,54.6,21.8,23.5,-0.002
5/19/2020 13:00,5/19/2020,13:00,2020,140,5,13.0,507.0,1119.8,54.4,22.1,23.5,-0.003
5/19/2020 13:30,5/19/2020,13:30,2020,140,5,13.5,443.6,1164.2,53.1,22.3,23.7,-0.002
5/19/2020 14:00,5/19/2020,14:00,2020,140,5,14.0,466.1,1185.9,53.2,22.5,23.7,-0.001
5/19/2020 14:30,5/19/2020,14:30,2020,140,5,14.5,441.5,1228.1,52.5,23.0,23.9,-0.001
5/19/2020 15:00,5/19/2020,15:00,2020,140,5,15.0,399.6,1216.9,52.7,22.8,23.9,-0.002
5/19/2020 15:30,5/19/2020,15:30,2020,140,5,15.5,398.6,1231.6,52.7,23.0,23.9,-0.005
5/19/2020 16:00,5/19/2020,16:00,2020,140,5,16.0,531.9,1262.8,52.3,23.2,24.1,-0.004
5/19/2020 16:30,5/19/2020,16:30,2020,140,5,16.5,808.5,1366.0,50.1,24.1,24.1,0.006
5/19/2020 17:00,5/19/2020,17:00,2020,140,5,17.0,744.8,1505.0,48.0,25.1,24.4,0.018
5/19/2020 17:30,5/19/2020,17:30,2020,140,5,17.5,643.1,1534.5,47.2,25.1,24.4,-0.021
5/19/2020 18:00,5/19/2020,18:00,2020,140,5,18.0,479.9,1542.7,46.4,24.9,24.5,-0.002
5/19/2020 18:30,5/19/2020,18:30,2020,140,5,18.5,288.5,1530.3,46.7,24.5,24.6,-0.001
5/19/2020 19:00,5/19/2020,19:00,2020,140,5,19.0,287.6,1549.4,45.9,24.4,24.7,0.005
5/19/2020 19:30,5/19/2020,19:30,2020,140,5,19.5,200.5,1453.9,47.3,24.0,24.9,0.0
5/19/2020 20:00,5/19/2020,20:00,2020,140,5,20.0,97.6,1347.6,49.4,23.3,24.9,0.002
5/19/2020 20:30,5/19/2020,20:30,2020,140,5,20.5,10.0,1197.5,53.3,22.3,24.9,0.006
5/19/2020 21:00,5/19/2020,21:00,2020,140,5,21.0,53.8,1073.0,56.6,21.3,24.9,0.0
5/19/2020 21:30,5/19/2020,21:30,2020,140,5,21.5,10.2,1052.6,56.7,21.1,25.0,-0.001
5/19/2020 22:00,5/19/2020,22:00,2020,140,5,22.0,0.3,960.7,59.0,20.5,25.0,-0.002
5/19/2020 22:30,5/19/2020,22:30,2020,140,5,22.5,0.9,784.9,63.9,19.3,24.9,0.001
5/19/2020 23:00,5/19/2020,23:00,2020,140,5,23.0,1.3,714.8,66.9,18.7,24.9,0.0
5/19/2020 23:30,5/19/2020,23:30,2020,140,5,23.5,1.3,675.4,68.3,18.2,24.9,0.0
5/20/2020 0:00,5/20/2020,0:00,2020,140,5,24.0,1.3,707.4,66.8,18.3,24.9,0.001
5/20/2020 0:30,5/20/2020,0:30,2020,141,5,0.5,1.3,647.3,68.4,17.9,24.7,0.0
5/20/2020 1:00,5/20/2020,1:00,2020,141,5,1.0,0.6,668.9,68.0,18.0,24.6,0.001
5/20/2020 1:30,5/20/2020,1:30,2020,141,5,1.5,0.5,675.7,67.1,18.2,24.6,0.0
5/20/2020 2:00,5/20/2020,2:00,2020,141,5,2.0,1.1,540.8,71.7,17.2,24.4,0.002
5/20/2020 2:30,5/20/2020,2:30,2020,141,5,2.5,1.4,450.7,76.1,16.3,24.4,-0.002
5/20/2020 3:00,5/20/2020,3:00,2020,141,5,3.0,1.2,330.0,80.6,15.4,24.2,0.0
5/20/2020 3:30,5/20/2020,3:30,2020,141,5,3.5,1.1,390.4,84.8,14.7,24.1,-0.001
5/20/2020 4:00,5/20/2020,4:00,2020,141,5,4.0,1.1,402.6,87.4,14.1,24.0,0.002
5/20/2020 4:30,5/20/2020,4:30,2020,141,5,4.5,1.0,379.1,88.9,13.8,23.9,-0.001
5/20/2020 5:00,5/20/2020,5:00,2020,141,5,5.0,0.7,360.0,90.6,13.6,23.8,0.0
5/20/2020 5:30,5/20/2020,5:30,2020,141,5,5.5,0.3,342.6,91.2,13.4,23.7,0.0
5/20/2020 6:00,5/20/2020,6:00,2020,141,5,6.0,11.7,334.6,91.6,13.2,23.6,-0.003
5/20/2020 6:30,5/20/2020,6:30,2020,141,5,6.5,40.4,332.8,92.7,13.0,23.5,0.021
5/20/2020 7:00,5/20/2020,7:00,2020,141,5,7.0,15.6,882.8,93.5,13.1,23.4,-0.014
5/20/2020 7:30,5/20/2020,7:30,2020,141,5,7.5,65.3,994.4,90.2,14.1,23.2,0.004
5/20/2020 8:00,5/20/2020,8:00,2020,141,5,8.0,145.0,1003.9,85.2,15.9,23.1,0.027
5/20/2020 8:30,5/20/2020,8:30,2020,141,5,8.5,248.4,469.5,75.7,18.1,23.0,0.002
5/20/2020 9:00,5/20/2020,9:00,2020,141,5,9.0,354.4,658.1,65.7,20.3,23.0,0.007
5/20/2020 9:30,5/20/2020,9:30,2020,141,5,9.5,461.1,792.2,62.5,21.1,22.8,-0.003
5/20/2020 10:00,5/20/2020,10:00,2020,141,5,10.0,569.2,870.1,61.2,21.7,22.8,-0.004
5/20/2020 10:30,5/20/2020,10:30,2020,141,5,10.5,672.0,999.7,58.0,22.4,22.8,0.001
5/20/2020 11:00,5/20/2020,11:00,2020,141,5,11.0,764.4,1040.0,57.7,22.9,22.8,0.0
5/20/2020 11:30,5/20/2020,11:30,2020,141,5,11.5,779.2,1157.2,54.9,23.3,22.8,0.007
5/20/2020 12:00,5/20/2020,12:00,2020,141,5,12.0,902.9,1249.0,52.3,23.9,22.8,-0.003
5/20/2020 12:30,5/20/2020,12:30,2020,141,5,12.5,908.9,1377.9,50.8,24.4,22.9,-0.002
5/20/2020 13:00,5/20/2020,13:00,2020,141,5,13.0,1017.6,1454.2,47.9,25.6,23.0,0.001
5/20/2020 13:30,5/20/2020,13:30,2020,141,5,13.5,943.5,1518.1,47.5,25.9,23.2,-0.001
5/20/2020 14:00,5/20/2020,14:00,2020,141,5,14.0,914.0,1616.9,46.7,25.9,23.4,0.0
5/20/2020 14:30,5/20/2020,14:30,2020,141,5,14.5,618.8,1647.7,45.5,26.4,23.5,-0.006
5/20/2020 15:00,5/20/2020,15:00,2020,141,5,15.0,550.5,1685.3,45.1,26.2,23.7,-0.002
5/20/2020 15:30,5/20/2020,15:30,2020,141,5,15.5,241.1,1727.8,45.0,26.1,23.9,0.002
5/20/2020 16:00,5/20/2020,16:00,2020,141,5,16.0,276.8,1774.6,44.3,26.3,24.0,-0.002
5/20/2020 16:30,5/20/2020,16:30,2020,141,5,16.5,214.9,1745.6,44.8,26.3,24.3,0.0
5/20/2020 17:00,5/20/2020,17:00,2020,141,5,17.0,344.4,1721.4,45.8,26.2,24.4,-0.002
5/20/2020 17:30,5/20/2020,17:30,2020,141,5,17.5,437.3,1729.1,46.2,26.6,24.6,0.0
5/20/2020 18:00,5/20/2020,18:00,2020,141,5,18.0,534.7,1771.6,45.2,26.9,24.7,0.005
5/20/2020 18:30,5/20/2020,18:30,2020,141,5,18.5,420.3,1798.5,45.1,27.0,24.9,-0.002
5/20/2020 19:00,5/20/2020,19:00,2020,141,5,19.0,305.4,1763.0,45.3,26.7,24.9,-0.001
5/20/2020 19:30,5/20/2020,19:30,2020,141,5,19.5,198.1,1993.9,45.9,26.3,25.1,0.001
5/20/2020 20:00,5/20/2020,20:00,2020,141,5,20.0,101.8,1631.8,50.9,25.6,25.1,0.001
5/20/2020 20:30,5/20/2020,20:30,2020,141,5,20.5,13.7,1333.5,53.7,24.6,25.1,0.001
5/20/2020 21:00,5/20/2020,21:00,2020,141,5,21.0,57.8,1194.2,55.9,23.8,25.2,0.0
5/20/2020 21:30,5/20/2020,21:30,2020,141,5,21.5,11.1,1079.4,58.4,23.1,25.3,0.001
5/20/2020 22:00,5/20/2020,22:00,2020,141,5,22.0,0.3,964.0,61.3,22.5,25.3,0.001
5/20/2020 22:30,5/20/2020,22:30,2020,141,5,22.5,0.9,916.9,62.5,22.1,25.2,0.005
5/20/2020 23:00,5/20/2020,23:00,2020,141,5,23.0,1.3,803.6,65.8,21.8,25.1,-0.001
5/20/2020 23:30,5/20/2020,23:30,2020,141,5,23.5,1.3,712.4,68.8,21.4,25.1,0.001
5/21/2020 0:00,5/21/2020,0:00,2020,141,5,24.0,1.3,644.4,71.0,21.0,25.1,0.002
5/21/2020 0:30,5/21/2020,0:30,2020,142,5,0.5,1.3,614.4,71.9,20.9,25.1,0.001
5/21/2020 1:00,5/21/2020,1:00,2020,142,5,1.0,0.6,561.9,73.5,20.6,25.0,0.0
5/21/2020 1:30,5/21/2020,1:30,2020,142,5,1.5,0.5,534.9,74.3,20.4,24.9,-0.001
5/21/2020 2:00,5/21/2020,2:00,2020,142,5,2.0,1.1,453.9,77.0,19.8,24.9,0.0
5/21/2020 2:30,5/21/2020,2:30,2020,142,5,2.5,1.4,388.6,80.1,19.4,24.8,0.002
5/21/2020 3:00,5/21/2020,3:00,2020,142,5,3.0,1.2,403.0,79.3,19.4,24.6,0.0
5/21/2020 3:30,5/21/2020,3:30,2020,142,5,3.5,1.1,328.5,81.6,18.9,24.6,0.0
5/21/2020 4:00,5/21/2020,4:00,2020,142,5,4.0,1.1,314.6,83.1,18.8,24.5,-0.011
5/21/2020 4:30,5/21/2020,4:30,2020,142,5,4.5,1.0,329.4,82.2,19.1,24.4,0.0
5/21/2020 5:00,5/21/2020,5:00,2020,142,5,5.0,0.7,338.5,82.1,19.3,24.4,0.0
5/21/2020 5:30,5/21/2020,5:30,2020,142,5,5.5,0.4,335.6,81.8,19.5,24.3,0.0
5/21/2020 6:00,5/21/2020,6:00,2020,142,5,6.0,7.0,337.2,82.0,19.6,24.1,-0.002
5/21/2020 6:30,5/21/2020,6:30,2020,142,5,6.5,17.6,326.6,82.5,19.5,24.1,0.001
5/21/2020 7:00,5/21/2020,7:00,2020,142,5,7.0,4.5,327.4,82.9,19.6,24.0,0.005
5/21/2020 7:30,5/21/2020,7:30,2020,142,5,7.5,30.7,353.8,82.4,19.7,23.9,0.001
5/21/2020 8:00,5/21/2020,8:00,2020,142,5,8.0,78.9,426.3,80.4,20.1,23.9,0.002
5/21/2020 8:30,5/21/2020,8:30,2020,142,5,8.5,140.9,503.0,77.4,20.8,23.9,0.006
5/21/2020 9:00,5/21/2020,9:00,2020,142,5,9.0,115.2,501.6,76.7,21.3,23.8,0.002
5/21/2020 9:30,5/21/2020,9:30,2020,142,5,9.5,65.7,549.9,75.4,21.4,23.7,0.004
5/21/2020 10:00,5/21/2020,10:00,2020,142,5,10.0,214.4,630.0,73.8,21.9,23.7,-0.003
5/21/2020 10:30,5/21/2020,10:30,2020,142,5,10.5,291.4,793.3,68.6,23.0,23.7,0.001
5/21/2020 11:00,5/21/2020,11:00,2020,142,5,11.0,173.5,799.7,68.3,22.9,23.7,0.001
5/21/2020 11:30,5/21/2020,11:30,2020,142,5,11.5,464.4,955.3,65.4,23.9,23.7,-0.001
5/21/2020 12:00,5/21/2020,12:00,2020,142,5,12.0,568.7,1057.0,63.2,24.6,23.7,-0.008
5/21/2020 12:30,5/21/2020,12:30,2020,142,5,12.5,731.1,1131.0,62.7,25.1,23.6,-0.007
5/21/2020 13:00,5/21/2020,13:00,2020,142,5,13.0,836.5,1263.6,60.5,26.1,23.7,-0.008
5/21/2020 13:30,5/21/2020,13:30,2020,142,5,13.5,792.7,1366.5,58.6,26.7,23.7,-0.004
5/21/2020 14:00,5/21/2020,14:00,2020,142,5,14.0,530.8,1491.0,56.2,27.0,23.7,0.001
5/21/2020 14:30,5/21/2020,14:30,2020,142,5,14.5,569.6,1575.5,54.0,27.3,23.9,-0.001
5/21/2020 15:00,5/21/2020,15:00,2020,142,5,15.0,479.7,1604.3,53.3,27.3,23.9,-0.005
5/21/2020 15:30,5/21/2020,15:30,2020,142,5,15.5,682.2,1763.7,52.5,28.0,24.0,-0.006
5/21/2020 16:00,5/21/2020,16:00,2020,142,5,16.0,752.2,1944.5,50.1,29.4,24.1,-0.004
5/21/2020 16:30,5/21/2020,16:30,2020,142,5,16.5,339.2,1903.4,52.2,28.8,24.4,0.001
5/21/2020 17:00,5/21/2020,17:00,2020,142,5,17.0,314.5,1858.1,51.4,29.3,24.4,-0.001
5/21/2020 17:30,5/21/2020,17:30,2020,142,5,17.5,218.7,1832.4,52.6,29.2,24.6,0.005
5/21/2020 18:00,5/21/2020,18:00,2020,142,5,18.0,233.2,1732.4,54.7,29.0,24.8,-0.001
5/21/2020 18:30,5/21/2020,18:30,2020,142,5,18.5,399.9,1810.3,54.6,29.5,24.9,-0.001
5/21/2020 19:00,5/21/2020,19:00,2020,142,5,19.0,118.4,1716.0,54.7,29.3,25.0,0.0
5/21/2020 19:30,5/21/2020,19:30,2020,142,5,19.5,150.4,1738.8,54.7,29.3,25.1,-0.002
5/21/2020 20:00,5/21/2020,20:00,2020,142,5,20.0,60.2,1594.6,56.4,29.1,25.2,-0.001
5/21/2020 20:30,5/21/2020,20:30,2020,142,5,20.5,9.6,1355.8,60.5,28.1,25.3,-0.008
5/21/2020 21:00,5/21/2020,21:00,2020,142,5,21.0,34.9,1154.5,64.0,27.2,25.3,0.001
5/21/2020 21:30,5/21/2020,21:30,2020,142,5,21.5,13.0,1036.3,66.7,26.5,25.3,0.0
5/21/2020 22:00,5/21/2020,22:00,2020,142,5,22.0,0.3,912.7,69.1,26.0,25.3,0.003
5/21/2020 22:30,5/21/2020,22:30,2020,142,5,22.5,0.9,782.5,72.8,25.5,25.3,0.0
5/21/2020 23:00,5/21/2020,23:00,2020,142,5,23.0,1.3,710.9,74.7,25.2,25.3,0.003
5/21/2020 23:30,5/21/2020,23:30,2020,142,5,23.5,1.3,695.7,75.2,25.1,25.3,0.003
5/22/2020 0:00,5/22/2020,0:00,2020,142,5,24.0,1.3,638.0,76.7,25.0,25.3,0.001
5/22/2020 0:30,5/22/2020,0:30,2020,143,5,0.5,1.3,597.2,77.7,24.8,25.3,-0.001
5/22/2020 1:00,5/22/2020,1:00,2020,143,5,1.0,0.6,561.0,78.6,24.7,25.3,0.0
5/22/2020 1:30,5/22/2020,1:30,2020,143,5,1.5,0.4,514.6,79.8,24.5,25.3,0.0
5/22/2020 2:00,5/22/2020,2:00,2020,143,5,2.0,1.1,449.4,81.4,24.0,25.3,0.0
5/22/2020 2:30,5/22/2020,2:30,2020,143,5,2.5,1.4,412.1,82.6,23.8,25.3,0.004
5/22/2020 3:00,5/22/2020,3:00,2020,143,5,3.0,1.2,369.4,83.5,23.6,25.1,0.001
5/22/2020 3:30,5/22/2020,3:30,2020,143,5,3.5,1.1,326.8,85.0,23.2,25.1,0.0
5/22/2020 4:00,5/22/2020,4:00,2020,143,5,4.0,1.1,348.1,86.3,22.8,25.1,0.001
5/22/2020 4:30,5/22/2020,4:30,2020,143,5,4.5,1.0,392.9,89.7,21.8,25.1,-0.001
5/22/2020 5:00,5/22/2020,5:00,2020,143,5,5.0,0.7,380.4,92.3,21.3,25.0,0.005
5/22/2020 5:30,5/22/2020,5:30,2020,143,5,5.5,0.4,365.2,93.6,20.8,24.9,0.005
5/22/2020 6:00,5/22/2020,6:00,2020,143,5,6.0,4.0,351.1,93.9,20.4,24.9,0.002
5/22/2020 6:30,5/22/2020,6:30,2020,143,5,6.5,0.1,997.4,94.8,20.4,24.9,0.003
5/22/2020 7:00,5/22/2020,7:00,2020,143,5,7.0,7.9,962.8,94.9,20.3,24.8,0.002
5/22/2020 7:30,5/22/2020,7:30,2020,143,5,7.5,19.0,961.3,92.2,21.7,24.6,-0.004
5/22/2020 8:00,5/22/2020,8:00,2020,143,5,8.0,53.1,1024.4,90.2,22.6,24.6,-0.006
5/22/2020 8:30,5/22/2020,8:30,2020,143,5,8.5,125.3,992.1,90.1,22.8,24.6,0.038
5/22/2020 9:00,5/22/2020,9:00,2020,143,5,9.0,307.3,449.9,85.8,24.4,24.5,0.002
5/22/2020 9:30,5/22/2020,9:30,2020,143,5,9.5,335.2,661.5,78.9,25.9,24.4,-0.005
5/22/2020 10:00,5/22/2020,10:00,2020,143,5,10.0,488.0,917.4,72.5,26.7,24.4,0.011
5/22/2020 10:30,5/22/2020,10:30,2020,143,5,10.5,647.5,1151.5,67.3,27.7,24.4,0.003
5/22/2020 11:00,5/22/2020,11:00,2020,143,5,11.0,589.4,1219.6,65.1,28.2,24.4,-0.001
5/22/2020 11:30,5/22/2020,11:30,2020,143,5,11.5,886.8,1412.7,61.7,28.9,24.4,-0.007
5/22/2020 12:00,5/22/2020,12:00,2020,143,5,12.0,798.5,1619.1,57.4,29.6,24.4,-0.004
5/22/2020 12:30,5/22/2020,12:30,2020,143,5,12.5,904.4,1742.3,55.9,30.1,24.5,-0.009
5/22/2020 13:00,5/22/2020,13:00,2020,143,5,13.0,769.5,1742.7,56.1,30.2,24.6,-0.008
5/22/2020 13:30,5/22/2020,13:30,2020,143,5,13.5,958.7,1903.3,53.7,30.9,24.7,-0.005
5/22/2020 14:00,5/22/2020,14:00,2020,143,5,14.0,952.4,2118.3,51.1,31.7,24.9,-0.004
5/22/2020 14:30,5/22/2020,14:30,2020,143,5,14.5,722.9,2146.3,49.8,31.7,24.9,-0.007
5/22/2020 15:00,5/22/2020,15:00,2020,143,5,15.0,791.1,2219.2,49.6,32.1,25.1,-0.004
5/22/2020 15:30,5/22/2020,15:30,2020,143,5,15.5,649.2,2275.1,48.6,32.2,25.2,-0.002
5/22/2020 16:00,5/22/2020,16:00,2020,143,5,16.0,926.3,2474.4,46.4,33.0,25.3,-0.002
5/22/2020 16:30,5/22/2020,16:30,2020,143,5,16.5,606.0,2393.2,47.0,32.6,25.6,-0.001
5/22/2020 17:00,5/22/2020,17:00,2020,143,5,17.0,360.9,2295.0,48.4,32.1,25.7,-0.001
5/22/2020 17:30,5/22/2020,17:30,2020,143,5,17.5,674.5,2481.0,46.5,32.7,25.8,-0.002
5/22/2020 18:00,5/22/2020,18:00,2020,143,5,18.0,586.9,2617.6,44.1,33.2,25.9,-0.002
5/22/2020 18:30,5/22/2020,18:30,2020,143,5,18.5,470.5,2528.8,45.9,32.9,26.1,-0.001
5/22/2020 19:00,5/22/2020,19:00,2020,143,5,19.0,318.0,2654.2,44.6,32.8,26.2,-0.001
5/22/2020 19:30,5/22/2020,19:30,2020,143,5,19.5,193.5,2497.5,47.1,32.4,26.4,0.001
5/22/2020 20:00,5/22/2020,20:00,2020,143,5,20.0,87.6,2299.8,48.7,31.7,26.4,0.01
5/22/2020 20:30,5/22/2020,20:30,2020,143,5,20.5,15.5,2036.2,50.9,30.9,26.6,-0.002
5/22/2020 21:00,5/22/2020,21:00,2020,143,5,21.0,51.6,1823.7,54.4,30.3,26.6,0.001
5/22/2020 21:30,5/22/2020,21:30,2020,143,5,21.5,10.3,1683.1,56.4,29.8,26.6,-0.001
5/22/2020 22:00,5/22/2020,22:00,2020,143,5,22.0,0.3,1560.9,58.3,29.2,26.6,-0.001
5/22/2020 22:30,5/22/2020,22:30,2020,143,5,22.5,0.9,1432.2,60.3,28.6,26.6,0.0
5/22/2020 23:00,5/22/2020,23:00,2020,143,5,23.0,1.3,1277.6,62.8,27.9,26.6,0.0
5/22/2020 23:30,5/22/2020,23:30,2020,143,5,23.5,1.3,1137.5,65.4,26.9,26.6,0.002
5/23/2020 0:00,5/23/2020,0:00,2020,143,5,24.0,1.3,968.1,69.1,26.2,26.6,0.0
5/23/2020 0:30,5/23/2020,0:30,2020,144,5,0.5,1.3,830.2,71.4,25.4,26.6,0.004
5/23/2020 1:00,5/23/2020,1:00,2020,144,5,1.0,0.6,820.0,72.4,25.3,26.6,-0.05
5/23/2020 1:30,5/23/2020,1:30,2020,144,5,1.5,0.4,901.5,70.5,25.9,26.6,0.002
5/23/2020 2:00,5/23/2020,2:00,2020,144,5,2.0,1.1,776.8,73.1,25.4,26.5,-0.007
5/23/2020 2:30,5/23/2020,2:30,2020,144,5,2.5,1.1,691.0,75.0,24.8,26.4,0.006
5/23/2020 3:00,5/23/2020,3:00,2020,144,5,3.0,1.0,641.8,76.5,24.5,26.4,0.003
5/23/2020 3:30,5/23/2020,3:30,2020,144,5,3.5,0.9,581.0,78.0,24.3,26.4,0.002
5/23/2020 4:00,5/23/2020,4:00,2020,144,5,4.0,0.9,513.8,80.0,24.0,26.3,0.001
5/23/2020 4:30,5/23/2020,4:30,2020,144,5,4.5,0.9,462.0,81.7,23.9,26.1,0.003
5/23/2020 5:00,5/23/2020,5:00,2020,144,5,5.0,0.9,425.2,83.0,23.9,26.1,-0.002
5/23/2020 5:30,5/23/2020,5:30,2020,144,5,5.5,0.4,366.9,84.7,23.7,26.1,0.001
5/23/2020 6:00,5/23/2020,6:00,2020,144,5,6.0,6.2,396.1,87.3,23.3,25.8,0.0
5/23/2020 6:30,5/23/2020,6:30,2020,144,5,6.5,0.7,1029.0,88.8,23.0,25.8,0.001
5/23/2020 7:00,5/23/2020,7:00,2020,144,5,7.0,11.7,942.8,87.9,23.5,25.8,0.058
5/23/2020 7:30,5/23/2020,7:30,2020,144,5,7.5,16.7,382.3,84.7,23.7,25.8,0.001
5/23/2020 8:00,5/23/2020,8:00,2020,144,5,8.0,63.1,477.5,80.0,22.8,25.7,0.002
5/23/2020 8:30,5/23/2020,8:30,2020,144,5,8.5,223.2,644.0,78.6,23.2,25.6,0.006
5/23/2020 9:00,5/23/2020,9:00,2020,144,5,9.0,302.1,958.0,71.9,24.4,25.6,-0.001
5/23/2020 9:30,5/23/2020,9:30,2020,144,5,9.5,414.0,1081.9,67.8,25.6,25.6,0.001
5/23/2020 10:00,5/23/2020,10:00,2020,144,5,10.0,573.8,1244.1,65.6,26.4,25.6,0.0
5/23/2020 10:30,5/23/2020,10:30,2020,144,5,10.5,583.7,1552.7,61.6,27.4,25.5,-0.003
5/23/2020 11:00,5/23/2020,11:00,2020,144,5,11.0,674.8,1559.0,60.6,28.0,25.6,-0.001
5/23/2020 11:30,5/23/2020,11:30,2020,144,5,11.5,763.7,1581.6,60.6,28.7,25.6,-0.005
